t_now_sec,delay_imu_s,delay_vesc_s,delay_lidar_s,delay_gyro_twist_s,stamp_imu_sec,stamp_vesc_sec,stamp_lidar_sec,stamp_gyro_twist_sec
1786619265.9253743,0.0015259780000000001,0.001693981,0.123430347,0.010627447,1786619265.9037185,1786619265.9035504,1786619254.6057346,1786619265.9037185
1786619266.9261229,0.00084407899999999997,0.00095678500000000004,0.123430347,0.011895213,1786619266.9036117,1786619266.9034991,1786619254.6057346,1786619266.9036117
1786619267.9274254,0.000901296,0.0010427380000000001,0.123430347,0.011538087000000001,1786619267.9037149,1786619267.9035735,1786619254.6057346,1786619267.9037149
1786619268.9283788,0.0029234420000000001,0.0030229319999999999,0.123430347,0.012509335999999999,1786619268.9037504,1786619268.9036508,1786619254.6057346,1786619268.9037504
1786619269.9390023,0.0024791470000000001,0.0025841729999999999,0.123430347,0.011033118,1786619269.9237471,1786619269.9236422,1786619254.6057346,1786619269.9237471
1786619270.94835,0.00083156599999999995,0.00096273599999999995,0.123430347,0.010421075,1786619270.9238923,1786619270.9237611,1786619254.6057346,1786619270.9238923
1786619271.9587548,0.000561897,0.00068826800000000002,0.123430347,0.011616039999999999,1786619271.9436843,1786619271.943558,1786619254.6057346,1786619271.9436843
1786619272.9661937,0.0014925699999999999,0.0016073560000000001,0.123430347,0.010518421,1786619272.9438667,1786619272.9437521,1786619254.6057346,1786619272.9438667
1786619273.9666953,0.00069978800000000002,0.00081636600000000001,0.123430347,0.010626455,1786619273.9437375,1786619273.9436212,1786619254.6057346,1786619273.9437375
1786619274.9673395,0.0012109639999999999,0.0013252699999999999,0.123430347,0.011558695000000001,1786619274.9437742,1786619274.9436598,1786619254.6057346,1786619274.9437742
1786619275.9786823,0.00093598399999999995,0.0010652979999999999,0.123430347,0.011401413000000001,1786619275.9637852,1786619275.9636559,1786619254.6057346,1786619275.9637852
1786619276.9790046,0.00105685,0.001171156,0.123430347,0.011262401999999999,1786619276.963861,1786619276.9637465,1786619254.6057346,1786619276.963861
